2025 05 12 02 18 01 19.550 3.240 NAN
2025 05 12 02 19 01 19.600 3.260 NAN
2025 05 12 02 20 00 19.650 3.260 NAN
2025 05 12 02 21 01 19.710 3.280 NAN
2025 05 12 02 22 00 19.770 3.280 NAN
2025 05 12 02 23 01 19.810 3.280 NAN
2025 05 12 02 24 00 19.840 3.290 NAN
2025 05 12 02 25 00 19.870 3.330 NAN
2025 05 12 02 26 01 19.880 3.330 NAN
2025 05 12 02 27 00 19.890 3.340 NAN
2025 05 12 02 28 01 19.890 3.330 NAN
2025 05 12 02 29 00 19.870 3.320 NAN
2025 05 12 02 30 01 19.860 3.310 NAN
2025 05 12 02 31 00 19.850 3.340 NAN
2025 05 12 02 32 01 19.840 3.320 NAN
2025 05 12 02 33 01 19.840 3.330 NAN
2025 05 12 02 34 00 19.830 3.330 NAN
2025 05 12 02 35 00 19.830 3.320 NAN
2025 05 12 02 36 01 19.830 3.310 NAN
2025 05 12 02 37 01 19.840 3.320 NAN
2025 05 12 02 38 00 19.850 3.300 NAN
2025 05 12 02 39 01 19.870 3.300 NAN
2025 05 12 02 40 00 19.890 3.310 NAN
2025 05 12 02 41 00 19.920 3.300 NAN
2025 05 12 02 42 00 19.950 3.300 NAN
2025 05 12 02 43 01 19.980 3.310 NAN
2025 05 12 02 44 00 20.020 3.290 NAN
2025 05 12 02 45 00 20.050 3.290 NAN
2025 05 12 02 46 00 20.080 3.280 NAN
2025 05 12 02 47 00 20.110 3.300 NAN
2025 05 12 02 48 01 20.130 3.290 NAN
2025 05 12 02 49 01 20.150 3.290 NAN
2025 05 12 02 50 01 20.170 3.300 NAN
2025 05 12 02 51 00 20.180 3.280 NAN
2025 05 12 02 52 03 20.190 3.270 NAN
2025 05 12 02 53 00 20.200 3.290 NAN
2025 05 12 02 54 01 20.200 3.270 NAN
2025 05 12 02 55 00 20.190 3.280 NAN
2025 05 12 02 56 01 20.190 3.240 NAN
2025 05 12 02 57 00 20.190 3.250 NAN
2025 05 12 02 58 00 20.190 3.240 NAN
2025 05 12 02 59 01 20.200 3.220 NAN
2025 05 12 03 00 00 20.210 3.210 NAN
2025 05 12 03 01 00 20.220 3.210 NAN
2025 05 12 03 02 01 20.220 3.200 NAN
2025 05 12 03 03 01 20.230 3.200 NAN
2025 05 12 03 04 00 20.240 3.190 NAN
2025 05 12 03 05 00 20.250 3.170 NAN
2025 05 12 03 06 01 20.260 3.180 NAN
2025 05 12 03 07 00 20.270 3.190 NAN
2025 05 12 03 08 01 20.290 3.180 NAN
2025 05 12 03 09 00 20.300 3.170 NAN
2025 05 12 03 10 00 20.310 3.180 NAN
2025 05 12 03 11 01 20.320 3.180 NAN
2025 05 12 03 12 01 20.340 3.160 NAN
2025 05 12 03 13 00 20.350 3.160 NAN
2025 05 12 03 14 01 20.350 3.190 NAN
2025 05 12 03 15 01 20.360 3.170 NAN
2025 05 12 03 16 00 20.360 3.160 NAN
2025 05 12 03 17 00 20.370 3.160 NAN
2025 05 12 03 18 01 20.370 3.180 NAN
2025 05 12 03 19 01 20.370 3.180 NAN
2025 05 12 03 20 01 20.360 3.190 NAN
2025 05 12 03 21 01 20.360 3.200 NAN
2025 05 12 03 22 01 20.340 3.190 NAN
2025 05 12 03 23 00 20.330 3.210 NAN
2025 05 12 03 24 00 20.320 3.180 NAN
2025 05 12 03 25 02 20.300 3.200 NAN
2025 05 12 03 26 00 20.290 3.230 NAN
2025 05 12 03 27 01 20.280 3.220 NAN
2025 05 12 03 28 00 20.280 3.220 NAN
2025 05 12 03 29 00 20.270 3.210 NAN
2025 05 12 03 30 00 20.270 3.210 NAN
2025 05 12 03 31 01 20.280 3.200 NAN
2025 05 12 03 32 00 20.280 3.230 NAN
2025 05 12 03 33 00 20.290 3.200 NAN
2025 05 12 03 34 01 20.300 3.160 NAN
2025 05 12 03 35 00 20.300 3.160 NAN
2025 05 12 03 36 00 20.310 3.150 NAN
2025 05 12 03 37 00 20.310 3.150 NAN
2025 05 12 03 38 00 20.310 3.130 NAN
2025 05 12 03 39 00 20.290 3.130 NAN
2025 05 12 03 40 00 20.270 3.120 NAN
2025 05 12 03 41 01 20.220 3.110 NAN
2025 05 12 03 42 00 20.170 3.120 NAN
2025 05 12 03 43 00 20.100 3.110 NAN
2025 05 12 03 44 00 20.010 3.110 NAN
2025 05 12 03 45 01 19.910 3.130 NAN
2025 05 12 03 46 00 19.830 3.100 NAN
2025 05 12 03 47 00 19.750 3.090 NAN
2025 05 12 03 48 00 19.700 3.110 NAN
2025 05 12 03 49 00 19.690 3.090 NAN
2025 05 12 03 50 00 19.700 3.090 NAN
2025 05 12 03 51 00 19.740 3.070 NAN
2025 05 12 03 52 01 19.800 3.060 NAN
2025 05 12 03 53 00 19.850 3.040 NAN
2025 05 12 03 54 01 19.890 3.040 NAN
2025 05 12 03 55 00 19.930 3.010 NAN
2025 05 12 03 56 01 19.970 3.010 NAN
2025 05 12 03 57 01 20.000 2.980 NAN
2025 05 12 03 58 00 20.030 2.970 NAN
2025 05 12 03 59 00 20.060 2.990 NAN
2025 05 12 04 00 00 20.070 3.000 NAN
2025 05 12 04 01 01 20.080 2.980 NAN
2025 05 12 04 02 00 20.080 2.990 NAN
2025 05 12 04 03 00 20.080 2.980 NAN
2025 05 12 04 04 01 20.060 2.970 NAN
2025 05 12 04 05 01 20.040 3.010 NAN
2025 05 12 04 06 00 20.010 3.000 NAN
2025 05 12 04 07 00 19.970 3.010 NAN
2025 05 12 04 08 00 19.920 3.000 NAN
2025 05 12 04 09 01 19.860 3.020 NAN
2025 05 12 04 10 01 19.790 3.030 NAN
2025 05 12 04 11 00 19.720 3.020 NAN
2025 05 12 04 12 01 19.650 3.010 NAN
2025 05 12 04 13 00 19.570 3.000 NAN
2025 05 12 04 14 01 19.510 3.000 NAN
2025 05 12 04 15 00 19.460 2.990 NAN
2025 05 12 04 16 00 19.420 2.970 NAN
2025 05 12 04 17 01 19.410 2.930 NAN
2025 05 12 04 18 00 19.400 2.940 NAN
2025 05 12 04 19 01 19.400 2.920 NAN
2025 05 12 04 20 00 19.410 2.930 NAN
2025 05 12 04 21 00 19.430 2.910 NAN
2025 05 12 04 22 01 19.450 2.920 NAN
2025 05 12 04 23 01 19.470 2.900 NAN
2025 05 12 04 24 00 19.490 2.900 NAN
2025 05 12 04 25 00 19.500 2.920 NAN
2025 05 12 04 26 01 19.510 2.920 NAN
2025 05 12 04 27 01 19.520 2.920 NAN
2025 05 12 04 28 00 19.530 2.900 NAN
2025 05 12 04 29 01 19.530 2.910 NAN
2025 05 12 04 30 01 19.530 2.910 NAN
2025 05 12 04 31 00 19.520 2.930 NAN
2025 05 12 04 32 01 19.510 2.900 NAN
2025 05 12 04 33 01 19.500 2.890 NAN
2025 05 12 04 34 00 19.490 2.870 NAN
2025 05 12 04 35 01 19.480 2.860 NAN
2025 05 12 04 36 01 19.470 2.850 NAN
2025 05 12 04 37 00 19.460 2.840 NAN
2025 05 12 04 38 01 19.450 2.780 NAN
2025 05 12 04 39 00 19.440 2.780 NAN
2025 05 12 04 40 01 19.430 2.770 NAN
2025 05 12 04 41 00 19.430 2.780 NAN
2025 05 12 04 42 00 19.430 2.770 NAN
2025 05 12 04 43 01 19.420 2.760 NAN
2025 05 12 04 44 01 19.430 2.760 NAN
2025 05 12 04 45 00 19.420 2.760 NAN
2025 05 12 04 46 01 19.420 2.760 NAN
2025 05 12 04 47 00 19.420 2.750 NAN
2025 05 12 04 48 01 19.420 2.760 NAN
2025 05 12 04 49 01 19.420 2.750 NAN
2025 05 12 04 50 01 19.420 2.740 NAN
2025 05 12 04 51 00 19.410 2.730 NAN
2025 05 12 04 52 01 19.410 2.720 NAN
2025 05 12 04 53 00 19.410 2.720 NAN
2025 05 12 04 54 00 19.410 2.700 NAN
2025 05 12 04 55 00 19.410 2.690 NAN
2025 05 12 04 56 01 19.420 2.690 NAN
2025 05 12 04 57 00 19.430 2.680 NAN
2025 05 12 04 58 00 19.440 2.680 NAN
2025 05 12 04 59 01 19.450 2.670 NAN
2025 05 12 05 00 03 19.460 2.670 NAN
2025 05 12 05 01 00 19.480 2.650 NAN
2025 05 12 05 02 00 19.480 2.680 NAN
2025 05 12 05 03 00 19.490 2.670 NAN
2025 05 12 05 04 00 19.500 2.670 NAN
2025 05 12 05 05 03 19.510 2.660 NAN
2025 05 12 05 06 00 19.520 2.680 NAN
2025 05 12 05 07 00 19.540 2.670 NAN
2025 05 12 05 08 00 19.560 2.660 NAN
2025 05 12 05 09 00 19.580 2.660 NAN
2025 05 12 05 10 03 19.590 2.670 NAN
2025 05 12 05 11 00 19.610 2.660 NAN
2025 05 12 05 12 00 19.620 2.630 NAN
2025 05 12 05 13 00 19.630 2.640 NAN
2025 05 12 05 14 00 19.640 2.630 NAN
2025 05 12 05 15 00 19.640 2.620 NAN
2025 05 12 05 16 01 19.650 2.600 NAN
2025 05 12 05 17 02 19.660 2.590 NAN
2025 05 12 05 18 00 19.670 2.580 NAN
2025 05 12 05 19 00 19.670 2.570 NAN
2025 05 12 05 20 00 19.680 2.560 NAN
2025 05 12 05 21 01 19.680 2.550 NAN
